,content,data,like,place,tags
691,"⠀⛳️ ɪɴᴛᴇʀᴄᴏɴᴛɪɴᴇɴᴛᴀʟ sᴇᴏᴜʟ ᴄᴏᴇx x @piv_vee ⛳️⠀오직 인터컨티넨탈 서울 코엑스에서만만날 수 있는 #월간_인터컨티넨탈_프로젝트🗓매 달 발행되는 다양한 호캉스를 만나보세요 ( ๑˃̶ ꇴ ˂̶)♪⁺⠀그 다섯 번째 이야기🏌🏻‍♀️❝피브비와 떠나는 봄날의 라운딩 패키지❞⠀라이프스타일 골프웨어 브랜드 '#피브비(@piv_vee)'의 특별 기프트부터 1:1 원포인트 레슨까지. 골프를 처음 시작한 ‘골린이’에게도, 부모님과 함께 즐기는 골프를 즐기는 가족에게도 안성맞춤인 호캉스를 계획하세요➰💚 (지금 보고 계신 사진은 ‘피브비 쇼룸 형식으로 꾸며진 #비즈니스스위트’입니다.)⠀🟩 예약 및 투숙 기간: 2021. 5. 1 ~ 2021. 6. 30🟩 가격 (세금 및 봉사료 포함) [수피리어 룸] 230,000원부터[비즈니스 스위트] 430,000원부터🟩 공통 혜택① 호캉스의 묘미 조식 2인② 피브비 로고 볼캡 2개 (투숙 당 제공)③ 코스모폴리탄 피트니스 클럽 무료 이용⠀➕ 비즈니스 스위트 투숙 시, 🏷피브비 쇼룸 형식으로 꾸며진 컨셉룸과 함께 코스모폴리탄 피트니스 클럽에서 2인 골프 레슨, 호텔 셰프가 준비한 인룸 다이닝 플레이트와 웨스트와일더 화이트 스파클링 와인 1 set (750ml), 피브비 볼 파우치를 추가로 드립니다.⠀👉🏻자세한 사항은▶️ #태그된제품 확인하기-#DelightfulExperience #인터컨티넨탈서울코엑스#골프스타그램 #골린이 #골프 #골프호캉스",2021-05-07,100,InterContinental Seoul COEX,"['#월간_인터컨티넨탈_프로젝트🗓매', ""#피브비(@piv_vee)'의"", '#비즈니스스위트’입니다.)⠀🟩', '#태그된제품', '#DelightfulExperience', '#인터컨티넨탈서울코엑스', '#골프스타그램', '#골린이', '#골프', '#골프호캉스']"
692,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ㄴㅏ돌아갈래애애애앵🥲💓⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#엄마지분 #신라호텔 #호캉스#서울호캉스 #남산뷰,2021-05-07,54,The Shilla Hotels & Resorts - 신라호텔,"['#엄마지분', '#신라호텔', '#호캉스', '#서울호캉스', '#남산뷰']"
693,"트립닷컴 담당자가 직접 다녀온 생생 후기📝#트립닷컴_월간호텔 이번에는 #페어몬트앰배서더서울 입니다.여의도에 등장한 신상호텔로, 볼드한 건축 구조에 럭셔리한 디테일들이 더해져 있어 둘러보는 재미가 쏠쏠한 호텔이었습니다☺️*더 자세한 후기와 상세 사진은 네이버 포스트, 카카오 브런치에서 트립닷컴을 검색하시면 확인하실 수 있어요!✔️체크포인트1) 드라마 <#펜트하우스> 로건 리의 집!2) BTS도 머물다 간 호텔!3) #더현대서울 과 맞닿아 있어 쇼핑부터 전시까지 즐길거리 가득!4) 푸짐하고 다채로운 메뉴 구성으로 소문난 #조식맛집5) 리처드 로저스 경이 설계한 창의적인 건축 구조#트립닷컴 #트립닷컴_호텔 #트립닷컴_호텔추천",2021-05-07,62,Fairmont Ambassador Seoul - 페어몬트 앰배서더 서울,"['#트립닷컴_월간호텔', '#페어몬트앰배서더서울', '#펜트하우스>', '#더현대서울', '#조식맛집5)', '#트립닷컴', '#트립닷컴_호텔', '#트립닷컴_호텔추천']"
694,피드에 살며시 내지분 껴넣기🦦⠀,2021-05-07,358,,[]
695,..오늘 아침 날씨 무슨일이죠? 비가 폭우처럼 쏟아져서 완죤 깜짝 놀랐잖아요 🤣이제 더이상 안오겠죠? ㅋㅋㅋ좋아하는 간식중 하나인 #파퍼스케틀콘 종류별로 쟁여두고 먹고있는데 이거 왤케 맛있나요? 🙊 #버터갈릭 에 빠져서 순삭함 💛💚.,2021-05-07,283,,"['#파퍼스케틀콘', '#버터갈릭']"
696,하루 잘 쉬고 갑니다👋#그랜드하얏트서울 #서울호캉스 #이태원 #한남동 #담에또보자 #한남동놀이,2021-05-07,4,Grand Hyatt Seoul,"['#그랜드하얏트서울', '#서울호캉스', '#이태원', '#한남동', '#담에또보자', '#한남동놀이']"
697,"⠀이비스 스타일 𝙞𝙨 𝙗𝙖𝙘𝙠 !⠀해피 무드 어반 호텔 이비스 스타일이 리오프닝을 기념해 선보이는갓성비 호캉스 프로모션과 함께 여름 호캉스를 지금! 계획해보세요.⠀불타는 금요일, 황홀한 토요일 호캉스는 이비스 스타일에서🍻⠀[예약 기간] 2021. 05. 07 ~ 05. 12[투숙 기간] 2021. 05. 21 ~ 07. 17 *금,토요일 체크인 한정⠀☝️투숙만!• 이비스 스타일 수페리어 객실 투숙 1박• 피트니스 이용 혜택(금) 60,000원 / (토) 80,000원 *세금 별도⠀✌️투숙과 함께 풍성한 이비스 스타일 조식까지!• 이비스 스타일 수페리어 객실 투숙 1박• 성인 2인 & 만 16세 미만 1인 조식 뷔페• 피트니스 이용 혜택(금) 85,000원 / 토 105,000원 *세금 별도⠀#단_6일간만_진행되는#카카오톡채널_친구_단독특전#놓치지마세요⠀📣지금 카카오톡에서 “서울드래곤시티” 채널을 추가해보세요.",2021-05-07,0,Seoul Dragon City 서울드래곤시티,"['#단_6일간만_진행되는', '#카카오톡채널_친구_단독특전', '#놓치지마세요⠀📣지금']"
698,:🧚🏻‍♀️쉐라톤 서울 디큐브시티사실 스파클링와인 아님 ㅜㅜ사과쥬뚜임 ㅜㅜ ㅋㅋㅋㅋㅋㅋㅋㅋ#도비숩_호텔,2021-05-07,18,Sheraton Seoul D Cube City Hotel,['#도비숩_호텔']
699,"#유료광고 여러분 5월은 감사의달인데요!! 아틀리에 코롱의 5월 특별한 혜택을 말씀드릴게요~킁킁✨✨🙏🏼☑️~5월 13일까지 모든 구매 고객 대상으로 증정되는 핸드 메이드 퍼퓸 플라워 증정 사랑스러움을 의미하는 와일드 로즈에 향을 뿌려서 잔향을 더욱 오랜 시간동안 즐길 수 있습니다.☑️이니셜 인그레이빙 서비스 (13글자까지 가능)☑️원하는 컬러의 리본으로 직접 완성하는 기프트 박스 ☑️퍼퓸 플라워로 완성된 아틀리에 코롱 쇼핑백 인증샷 (쇼핑백에 꽂아주는 꽃과 매장 프로모션 꽃이 동일합니다.)저는 울랑앙피니를 선택했는데요,, 원래 니치향수를 너무 너무 좋아하는데,, 취향저격 우디 시트러스 계열은 사랑입니다 향수 너무 jowa 😊😊*방역 수칙을 준수하여 방문하였습니다 😷😷",2021-05-07,8,L'Escape Hotel,['#유료광고']
700,"아침부터 비오고 천둥🌧⚡최서방 볼일볼 위치에서 젤가까운호텔로 잡았눈데,빌딩숲 DMC안이라 서울씨티뷰 제대로 감상중👀❣어제새벽 도착해서 자다일어난 최조아, 신났음😚",2021-05-07,54,,[]
701,"-#월요병 대신 #호캉스#소노캄고양 @sonohotels 휴대폰 기록 🙂-도심 속 호캉스,소노는 역시 침구맛집 🛌🍽 18:00 - 20:00 #클럽라운지🍷 ~ 22:00 #소노와이너리투어서쪽/동쪽 각 스파클링 2종류, 화이트 2종류, 레드 5종류#무제한와인파티 알쓰도 반한 구성 😍 쩌러쩌러조식까지 실망 없는 알찬 1박 2일 💙 #체크아웃도_12시지롱-카메라로 찍은 기록은 곧본계정에 올릴께요 😀 @bakssunsspecial thx. @wed1204 🙇🏻‍♀️",2021-05-06,527,소노캄 고양,"['#월요병', '#호캉스', '#소노캄고양', '#클럽라운지🍷', '#소노와이너리투어서쪽/동쪽', '#무제한와인파티', '#체크아웃도_12시지롱-카메라로']"
702,힝🤪속았지? -#차박인듯차박아닌#호캉스#메이필드호텔#차박패키지몸만 가면 되는 세상 편한 차캠🤩기분 실컷내고 잠은 더 편하게😍#어린이날아직안끝났다(사실 어른이날ㅋㅋㅋㅋ)..#자존맘 #지아지온맘#20210506,2021-05-06,37,,"['#차박인듯차박아닌', '#호캉스', '#메이필드호텔', '#차박패키지몸만', '#어린이날아직안끝났다(사실', '#자존맘', '#지아지온맘', '#20210506']"
703,"시간이 거꾸로 흘렀으면 좋겠다,,😭",2021-05-06,28,L7 Gangnam,[]
704,"페어필드 바이 메리어트 서울 3층 라운지가 휴식 공간으로 새롭게 오픈 했습니다🌿페어필드 서울 고객 분들에게 보다 넓고 쾌적한 휴식 & 업무 공간을 제공하기 위해 탄생한 Lounge 870에서 나만의 시간을 가져 보세요😊🙌If you want to work and relax in a clean and pleasant space, please feel free to visit Lounge 870 on the 3rd floor at Fairfield by Marriott Seoul!👩🏻‍💻🧡 운영시간 : 16:00 - 22:00🧡 문의전화 : 02.2108.9000#페어필드바이메리어트서울 #라운지870 #메리어트 #영등포호텔 #여의도호텔 #서울호캉스 #호캉스 #FairfieldbyMarriottSeoul #Lounge870 #staycation #hotelinseoul #marriottbonvoy",2021-05-06,34,Fairfield by Marriott Seoul,"['#페어필드바이메리어트서울', '#라운지870', '#메리어트', '#영등포호텔', '#여의도호텔', '#서울호캉스', '#호캉스', '#FairfieldbyMarriottSeoul', '#Lounge870', '#staycation', '#hotelinseoul', '#marriottbonvoy']"
705,햇살 받으면서 낮잠자고싶다😴...#호캉스 #서울호캉스 #슬립 #슬립원피스 #슬립웨어 #몸스타그램 #전신스타그램 #뒷태샷 #파르나스 #코엑스파르나스 #인터컨티넨탈코엑스 #koreangirl #fff #lfl #일상 #일상소통,2021-05-06,248,"Seoul, Korea","['#호캉스', '#서울호캉스', '#슬립', '#슬립원피스', '#슬립웨어', '#몸스타그램', '#전신스타그램', '#뒷태샷', '#파르나스', '#코엑스파르나스', '#인터컨티넨탈코엑스', '#koreangirl', '#fff', '#lfl', '#일상', '#일상소통']"
706,어머니 취향인 꽃길밭 케이크샷과 함께 HBD ღ더 열심히 해서 꽃길만 걷게 해드릴게요축하해주신 분들 모두 감사드려요: D,2021-05-06,78,Suwon,[]
707,사진작가님과 노랑노랑 안다즈 먹캉스💛,2021-05-06,122,Andaz Seoul Gangnam - 안다즈 서울 강남,[]
708,👋👋급,2021-05-06,58,,[]
709,"그녀는 코트야드 메리어트 남대문을 좋아했지왜 좋아했을까?#코트야드메리어트 #남대문 Check Point ✍️❶ 남산뷰와 숭례문뷰 동시 경험❷ 시원시원한 건축구조❸ 뷰맛집에서 즐기는 해피아워❹ 사푼사푼 카페에서 맛보는 진생치노자세한 내용은 영상에서 확인해보자.✔︎ '고독한 조식가'는 호캉스를 좋아했던그녀의 자취를 따라 호텔을 온몸으로 즐기는남자의 이야기를 담은 고독한 컨텐츠입니다🤦‍♂️🥀호텔 내/외관, 레스토랑과 기타 부대시설까지.이해할 수 없었던 호캉스를 이해해보는'고독한 조식가', 시작합니다.#야놀자 #고독한조식가 #코트야드메리어트서울남대문 #EP5",2021-05-06,0,,"['#코트야드메리어트', '#남대문', '#야놀자', '#고독한조식가', '#코트야드메리어트서울남대문', '#EP5']"
710,"#throwbackthursday 푹 쉬고 난 다음날의 출근은 이상하게도 힘들다. 쉬었으면 몸도 마음도 충전이 되어야하는데 몸과 달리 마음이 말썽이다. 괜히 작은 일에도 쉽사리 감정이 상한다. 아마도 몸이 어제의 나를 기억하고 있어서, 지금은 쉴 시간이라고 생각하고 있어서겠지. 이럴 때면 숨을 한번 크게 들이쉬고 뭐라도 입에 넣어준다. 단 것을 좋아하지는 않지만 이럴땐 달거나 향이 나는 것이 특효약이다. 이렇게 먹고 나면 마음 속에 먹은만큼의 여유 공간이 생긴다. 순간의 감정을 조금 더 여유롭게 바라볼 너그러운 시선을 늘어날 군살과 맞바꾸며 올려보는 아직 단 것을 좋아하는 #어른이 여니일상🥰🍽콘래드 37그릴앤바 애프터눈티 세트(2인) -페퍼민트 티와 아메리카노로 택 -아메리카노는 리필 1회(핫) 가능 -디저트메뉴와 샌드위치나 미니버거 등의 핑거푸드도 있음  -한강뷰는 예약시 미리 말씀드려야함 -투숙객 할인 별도로 없음 -남은 음식 테이크 아웃 불가🍽 개인적으로 초콜릿을 좋아하지 않아 초코 위주인 곳 보다 만족도 높음. 다양한 과일(산딸기, 레몬 등) 사용한 디저트가 많음🍽 애프터눈티세트 남기는 분들도 더러 있다고 들었으나 개인적으로는 달달한 디저트뿐만이 아니라 짭쪼롬한 메뉴들도 섞여 있어 단짠단짠으로 먹는다면 충분히 다 먹을만함#신혼부부 #신혼일상 #신혼생활 #신혼부부일상 #부부일상 #부부데이트 #콘래드 #conradseoul #첫줄 #첫줄안녕",2021-05-06,277,Conrad Seoul / 콘래드 서울,"['#throwbackthursday', '#어른이', '#신혼부부', '#신혼일상', '#신혼생활', '#신혼부부일상', '#부부일상', '#부부데이트', '#콘래드', '#conradseoul', '#첫줄', '#첫줄안녕']"
